bookId,COUNT(*),cnum
39196,58,58
39197,113,113
39198,73,73
39199,172,86
39201,39,39
39202,91,91
39206,73,73
39207,49,49
39216,50,50
39220,34,34
39221,35,35
39225,75,75
39229,6,6
39230,25,25
39231,150,150
39236,46,46
39240,55,55
39246,42,42
39254,150,150
39259,68,68
39267,60,60
39268,27,27
39271,35,35
39272,37,37
39277,98,98
39282,47,47
39284,42,42
39295,9,9
39296,98,98
39301,33,33
39305,88,88
39306,41,41
39307,7,7
39312,22,22
39313,139,139
39314,69,69
39317,119,119
39319,52,52
39322,47,47
39324,18,18
39325,24,24
39327,28,28
39328,136,136
39330,35,35
39333,113,113
39334,32,32
39335,37,37
39338,49,49
39340,53,53
39343,29,29
39344,2,2
39345,8,8
39346,17,17
39349,84,84
39355,78,78
39358,13,13
39360,7,7
39373,77,77
39374,4,4
39377,5,5
39380,24,24
39385,20,20
39386,103,103
39391,66,66
39392,6,6
39393,31,31
39394,5,5
39398,22,22
39401,75,75
39402,27,27
39409,107,56
39412,100,100
39420,2,2
39426,44,44
39431,10,10
39432,51,51
39435,30,30
39437,42,42
39439,78,78
39440,6,6
39441,9,9
39448,17,17
39451,5,5
39459,14,14
39460,27,27
39478,84,84
39479,9,9
39485,11,11
39486,10,10
39488,6,6
39489,45,45
39490,68,68
39497,14,14
39501,46,46
39509,26,26
39512,9,9
39513,42,42
39516,32,32
39525,84,84
39527,24,24
39530,38,38
39534,160,80
39536,143,143
39544,34,34
39545,53,53
39547,12,12
39548,12,12
39552,4,4
39557,12,12
39561,8,8
39562,45,45
39563,47,47
39564,14,14
39569,60,60
39571,36,36
39578,15,15
39579,86,86
39580,132,132
39587,3,3
39593,61,61
39595,24,24
39596,87,87
39597,53,53
39598,74,74
39600,10,10
39601,16,16
39602,57,57
39603,11,11
39610,34,34
39614,9,9
39616,17,17
39632,10,10
39636,21,21
39640,39,39
39642,3,3
39645,61,61
39646,51,51
39648,116,116
39652,29,29
39655,109,109
39657,8,8
39658,63,63
39659,49,49
39664,10,10
39667,13,13
39675,7,7
39677,10,10
39678,32,32
39680,63,63
39682,2,2
39683,100,100
39693,26,26
39708,49,49
39709,34,34
39712,59,59
39713,5,5
39714,24,24
39716,20,20
39720,24,24
39726,80,80
39728,54,54
39729,48,48
39731,20,20
39732,20,20
39734,4,4
39735,48,48
39736,40,40
39738,38,38
39739,2,2
39740,43,43
39747,42,42
39748,12,12
39753,45,45
39757,19,19
39770,96,96
39772,5,5
39773,59,59
39788,103,103
39789,42,42
39792,11,11
39799,9,9
39803,12,12
39804,62,62
39806,47,47
39811,60,60
39812,78,78
39814,50,50
39824,6,6
39828,104,104
39834,21,21
39837,53,53
39840,36,36
39841,22,22
39842,2,2
39847,12,12
39849,18,18
39850,7,7
39853,60,60
39855,78,78
39882,2,2
39884,42,42
39886,6,6
39887,12,12
39890,2,2
39892,16,16
39893,2,2
39895,26,26
39896,35,35
39897,17,17
39899,82,82
39900,3,3
39903,4,4
39911,15,15
39931,31,31
39934,30,30
39937,314,160
39942,12,12
39955,60,60
39971,31,31
39976,84,84
39980,4,4
39982,17,17
39990,26,26
39992,10,10
39993,19,19
39994,84,84
39996,2,2
40000,10,10
40013,8,8
40015,34,34
40017,13,13
40019,115,115
40020,5,5
40024,9,9
40025,8,8
40029,11,11
40032,9,9
40035,50,50
40038,71,71
40114,74,74
40116,4,4
40117,82,82
40118,15,15
40122,41,41
40123,17,17
40125,2,2
40128,32,32
40134,10,10
40135,17,17
40136,106,106
40137,2,2
40138,18,18
40140,82,82
40141,61,61
40143,26,26
40144,14,14
40146,116,116
40148,82,82
40149,95,95
40150,52,52
40160,79,79
40161,64,64
40162,156,156
40165,18,18
40167,3,3
40168,144,144
40169,86,86
40178,28,28
40181,2,2
40184,12,12
40185,20,20
40188,8,8
40194,43,43
40196,2,2
40199,2,2
40201,4,4
40202,40,40
40204,80,80
40205,26,26
40211,8,8
40216,5,5
40218,29,29
40223,33,33
40224,3,3
40225,8,8
40229,41,41
40231,2,2
40233,2,2
40234,11,11
40237,2,2
40238,80,80
40246,2,2
40248,15,15
40249,9,9
40251,27,27
40254,18,18
40255,27,27
40257,49,49
40259,2,2
40260,6,6
40262,4,4
40361,83,43
40389,64,44
40404,20,20
40416,107,55
40417,169,169
40449,36,36
40469,60,60
40485,59,59
40492,51,26
40495,95,48
40496,239,120
40525,105,53
40532,105,105
40548,29,29
40553,160,160
40561,59,59
40579,21,21
40592,19,19
40607,69,69
40622,14,14
40637,15,15
40685,5,5
40691,12,12
40711,8,8
40715,69,69
40762,22,22
40768,49,29
40772,40,20
40795,70,35
40796,44,44
40834,21,21
40838,44,44
40840,44,44
40848,33,33
40858,66,66
40869,53,53
40871,30,30
40874,101,101
40899,88,88
40901,12,12
40909,48,48
40917,12,12
40935,24,24
40954,10,10
40982,107,107
40992,41,41
40995,15,15
41030,30,30
41058,30,30
41073,43,43
41087,40,40
41090,37,37
41092,45,45
41094,30,30
41122,164,164
41127,64,32
41152,20,20
41155,3,3
41158,48,48
41162,30,30
41163,30,30
41164,126,126
41167,101,51
41191,63,63
41195,13,13
41200,161,161
41203,20,20
41205,17,17
41217,50,53
41222,50,50
41237,182,182
41242,36,36
41243,2,2
41244,34,34
41245,158,158
41246,18,18
41248,37,18
41255,32,32
41256,23,23
41257,25,25
41262,83,83
41265,16,16
41270,25,25
41297,28,28
41299,96,96
41301,36,36
41303,52,52
41304,20,20
41308,44,44
41309,30,30
41312,80,80
41313,2,2
41316,34,34
41318,39,39
41321,14,14
41323,2,2
41325,78,39
41329,28,28
41331,11,11
41335,133,133
41339,9,9
41342,22,22
41346,21,21
41347,31,31
41348,35,35
41360,72,72
41364,35,35
41365,22,22
41368,12,12
41370,25,25
41372,64,64
41374,14,14
41375,29,29
41376,30,30
41379,109,109
41392,26,26
41393,172,172
41395,47,47
41399,43,43
41403,16,16
41404,16,16
41407,52,26
41412,2,2
41422,32,32
41426,32,32
41427,33,33
41429,80,80
41430,14,14
41438,23,23
41440,24,24
41441,38,38
41442,31,31
41445,109,109
41447,31,31
41454,102,102
41456,12,12
41458,18,18
41462,30,30
41467,24,24
41468,39,39
41471,7,7
41479,44,44
41483,18,18
41484,28,28
41487,18,18
41488,30,30
41489,18,18
41495,14,14
41497,2,2
41516,13,13
41526,34,34
41527,20,20
41530,40,40
41535,23,23
41541,3,3
41542,12,12
41550,118,118
41556,24,24
41566,51,51
41567,32,32
41568,27,27
41572,21,21
41580,24,24
41589,17,17
41600,29,29
41602,33,33
41603,33,33
41612,30,30
41616,10,10
41624,10,10
41626,13,13
41629,31,31
41650,38,38
41654,9,9
41655,20,20
41660,4,4
41665,4,4
41667,24,24
41668,12,12
41679,116,116
41680,233,127
41685,72,72
41686,32,32
41688,27,27
41693,26,26
41694,34,34
41697,28,28
41700,34,34
41701,28,28
41707,46,46
41714,30,30
41718,28,28
41730,24,24
41732,41,41
41745,28,28
41751,28,28
41754,21,21
41756,49,49
41758,25,25
41759,4,4
41761,31,31
41762,40,40
41764,16,16
41765,96,96
41766,14,14
41767,22,22
41768,13,13
41769,31,31
41771,4,4
41775,5,5
41779,28,28
41780,6,6
41781,82,82
41785,39,39
41787,4,4
41792,31,31
41793,33,33
41795,16,16
41804,19,19
41805,79,79
41808,8,8
41810,32,32
41816,12,12
41845,84,84
41849,20,20
41851,122,122
41855,168,168
41859,11,11
41864,5,5
41865,4,4
41872,33,33
41875,35,35
41876,60,60
41882,29,29
41884,14,14
41885,156,156
41888,36,36
41891,18,18
41893,16,16
41896,6,6
41903,4,4
41909,101,101
41910,8,8
41911,44,44
41913,27,27
41914,40,40
41921,33,33
41922,14,14
41925,29,29
41927,20,20
41931,12,12
41937,98,98
41940,16,16
41942,40,40
41944,16,16
41945,8,8
41946,7,7
41947,40,40
41950,3,3
41955,29,29
41957,45,45
41968,23,23
41975,73,73
41979,72,72
41980,3,3
41984,46,46
41986,3,3
41989,22,22
41994,20,20
41995,32,32
42000,4,4
42001,106,106
42002,51,51
42003,19,19
42008,14,14
42012,27,27
42017,19,19
42023,8,8
42027,15,15
42028,90,90
42037,142,142
42038,29,29
42040,36,36
42044,33,33
42045,19,19
42050,29,29
42053,24,24
42054,7,7
42056,4,4
42058,51,51
42059,24,24
42067,13,13
42070,47,47
42071,20,20
42075,48,48
42076,137,137
42077,71,71
42080,29,29
42082,33,33
42086,89,89
42090,132,132
42091,13,13
42095,30,30
42096,9,9
42100,34,34
42106,8,8
42107,170,170
42110,12,12
42111,100,100
42114,5,5
42118,4,4
42120,102,102
42126,27,27
42127,2,2
42133,18,18
42139,40,40
42140,10,10
42142,30,30
42155,43,43
42160,9,9
42164,59,59
42171,4,4
42178,136,136
42181,7,7
42183,40,40
42185,30,30
42188,7,7
42190,145,63
42191,27,27
42194,102,102
42199,48,48
42200,13,13
42202,20,20
42203,50,50
42209,8,8
42213,12,12
42215,8,8
42218,6,6
42222,30,30
42224,22,22
42226,13,13
42228,108,108
42232,46,46
42236,40,40
42237,30,30
42239,46,46
42251,6,6
42253,10,10
42254,9,9
42256,142,142
42257,5,5
42259,3,3
42262,77,20
42263,22,22
42264,40,22
42266,7,7
42269,5,5
42272,19,19
42273,13,13
42280,12,12
42282,20,20
42285,29,29
42292,24,24
42297,70,70
42298,106,106
42302,30,30
42304,24,24
42305,4,4
42308,20,20
42309,42,42
42310,94,94
42316,27,27
42317,23,23
42322,11,11
42327,3,3
42331,18,18
42344,11,11
42353,192,192
42355,29,29
42357,27,27
42369,12,12
42371,2,2
42372,25,25
42384,116,116
42385,14,14
42387,52,52
42396,69,69
42399,16,16
42400,4,4
42411,22,22
42412,30,30
42416,54,54
42417,86,86
42420,15,15
42426,33,33
42429,44,44
42434,49,49
42435,29,29
42438,10,10
42445,12,12
42446,3,3
42448,34,34
42453,10,10
42455,25,25
42458,19,19
42462,44,44
42466,21,21
42468,38,38
42470,28,28
42481,30,30
42482,57,57
42489,8,8
42492,2,2
42497,6,6
42498,38,38
42503,31,31
42512,154,154
42514,3,3
42517,2,2
42521,51,51
42522,44,44
42524,7,7
42526,10,10
42527,7,7
42528,21,21
42529,2,2
42536,3,3
42544,5,5
42546,89,89
42548,3,3
42549,7,7
42550,14,14
42551,2,2
42552,41,41
42553,14,14
42554,67,67
42558,22,22
42559,38,38
42562,12,12
42563,55,55
42566,37,37
42571,8,8
42574,15,15
42576,12,12
42577,17,17
42578,36,36
42587,28,28
42590,13,13
42595,23,23
42597,98,98
42600,9,9
42601,60,60
42612,10,10
42616,3,3
42617,7,7
42618,13,13
42621,5,5
42629,50,50
42636,11,11
42637,8,8
42643,6,6
42644,10,10
42645,4,4
42647,16,16
42649,3,3
42650,62,62
42655,7,7
42657,9,9
42661,2,2
42666,38,38
42667,2,2
42668,5,5
42670,79,79
42671,10,10
42678,2,2
42680,52,52
42683,14,14
42686,9,9
42688,15,15
42692,21,21
42693,75,75
42695,58,58
42697,30,30
42698,27,27
42699,6,6
42700,7,7
42703,5,5
42709,10,10
42712,6,6
42713,2,2
42714,10,10
42717,9,9
42721,3,3
42722,4,4
42723,43,43
42726,13,13
42727,7,7
42731,10,10
42734,6,6
42735,10,10
42739,109,109
42743,12,12
42745,3,3
42746,4,4
42751,102,102
42754,43,43
42757,28,28
42758,42,42
42759,19,19
42760,8,8
42761,107,107
42762,33,33
42766,47,47
42768,106,106
42770,6,6
42773,22,22
42775,2,2
42776,10,10
42779,10,10
42781,31,31
42782,16,16
42783,22,22
42787,2,2
42790,48,48
42792,66,66
42795,23,23
42796,60,60
42798,16,16
42801,61,61
42803,3,3
42808,19,19
42809,2,2
42812,20,20
42814,6,6
42816,3,3
42817,7,7
42821,155,155
42822,3,3
42823,6,6
42826,34,34
42827,7,7
42831,3,3
42834,10,10
42835,31,31
42840,21,21
42842,110,110
42843,6,6
42845,6,6
42846,16,16
42847,5,5
42848,2,2
42859,56,56
42861,8,8
42868,33,33
42872,9,9
42875,40,40
42877,10,10
42879,5,5
42881,27,27
42882,62,62
42887,54,54
42888,20,20
42890,2,2
42894,123,123
42896,36,36
42899,8,8
42906,19,19
42909,5,5
42910,42,42
42911,23,23
42914,183,183
42918,3,3
42926,30,30
42928,2,2
42929,25,25
42930,4,4
42932,7,7
42934,2,2
42935,33,33
42938,85,85
42940,10,10
42947,4,4
42952,3,3
42954,12,12
42957,140,140
42960,98,98
42961,75,75
42962,2,2
42964,11,11
42965,13,13
42971,5,5
42974,5,5
42975,5,5
42976,2,2
42978,25,25
42982,21,21
42983,63,63
42984,10,10
42986,3,3
42987,19,19
42989,3,3
42990,13,13
42997,62,62
43006,9,9
43012,40,40
43013,100,100
43014,12,12
43015,20,20
43021,8,8
43026,17,17
43028,2,2
43029,41,41
43034,31,31
43036,52,52
43037,8,8
43039,77,77
43040,50,50
43043,26,26
43044,3,3
43046,9,9
43047,25,25
43049,2,2
43050,14,14
43051,11,11
43055,55,55
43057,23,23
43058,8,8
43063,15,15
43064,12,12
43065,2,2
43067,4,4
43070,15,15
43071,75,75
43072,17,17
43073,9,9
43074,26,26
43076,41,41
43078,28,28
43080,2,2
43081,18,18
43082,13,13
43097,85,85
43105,5,5
43107,3,3
43108,24,24
43112,15,15
43113,14,14
43115,100,100
43116,33,33
43118,38,38
43119,7,7
43121,15,15
43123,7,7
43128,8,8
43129,8,8
43132,129,129
43157,88,88
43165,10,10
43173,2,2
43174,8,8
43178,8,8
43182,54,54
43216,4,4
43220,21,21
43228,32,32
43234,3,3
43247,3,3
43267,24,24
43272,89,89
43295,29,29
43312,3,3
43314,6,6
43317,25,25
43322,14,14
43323,105,105
43324,72,72
43325,6,6
43327,187,187
43339,16,16
43364,4,4
43369,4,4
43371,12,12
43375,20,20
43377,33,33
43383,7,7
43385,17,17
43386,16,16
43387,33,33
43390,5,5
43392,9,9
43399,33,33
43401,19,19
43402,4,4
43406,5,5
43408,6,6
43412,3,3
43413,51,51
43418,35,35
43421,26,26
43424,11,11
43426,16,16
43427,20,20
43428,4,4
43432,7,7
43435,96,96
43436,12,12
43437,12,12
43440,4,4
43446,7,7
43447,45,45
43449,72,72
43451,20,20
43452,68,68
43453,39,39
43454,60,60
43464,39,39
43467,11,11
43469,44,44
43470,4,4
43473,85,85
43476,4,4
43478,76,76
43479,8,8
43481,8,8
43484,4,4
43486,10,10
43494,6,6
43495,16,16
43496,2,2
43497,95,95
43499,12,12
43502,3,3
43505,3,3
43512,4,4
43515,4,4
43519,33,33
43521,17,17
43522,50,50
43523,2,2
43524,13,13
43526,24,24
43527,16,16
43528,21,21
43529,11,11
43533,18,18
43536,16,16
43537,21,21
43538,9,9
43542,5,5
43543,36,36
43545,16,16
43548,23,23
43552,5,5
43553,14,14
43555,4,4
43558,19,19
43559,6,6
43560,23,23
43564,3,3
43565,10,10
43570,2,2
43572,79,79
43576,45,45
43578,8,8
43582,36,36
43585,3,3
43587,21,21
43588,16,16
43589,8,8
43590,32,32
43592,8,8
43593,10,10
43596,5,5
43597,3,3
43600,8,8
43601,3,3
43602,12,12
43604,2,2
43606,8,8
43607,25,25
43609,20,20
43610,10,10
43612,2,2
43613,43,43
43614,4,4
43615,20,20
43616,12,12
43617,29,29
43618,2,2
43622,8,8
43623,9,9
43624,20,20
43632,7,7
43633,22,22
43637,2,2
43639,98,98
43640,30,30
43641,12,12
43643,2,2
43644,2,2
43648,11,11
43649,59,59
43650,30,30
43651,2,2
43652,32,32
43653,29,29
43654,14,14
43656,7,7
43657,5,5
43658,2,2
43659,20,20
43661,4,4
43662,107,107
43663,5,5
43664,2,2
43666,59,59
43668,3,3
43669,8,8
43670,31,31
43671,13,13
43672,6,6
43674,20,20
43676,4,4
43677,3,3
43682,3,3
43683,32,32
43684,5,5
43685,5,5
43688,92,92
43690,28,28
43691,11,11
43692,3,3
43693,31,31
43694,7,7
43696,17,17
43697,7,7
43701,28,28
43702,4,4
43704,2,2
43705,3,3
43706,2,2
43708,4,4
43709,43,43
43711,56,56
43716,43,43
43718,4,4
43719,4,4
43721,24,24
43723,70,70
43724,25,25
43727,37,37
43728,3,3
43730,3,3
43731,33,33
43732,30,30
43733,17,17
43734,27,27
43735,9,9
43736,8,8
43737,2,2
43740,2,2
43742,38,38
43743,2,2
43744,80,80
43745,31,31
43746,71,71
43748,2,2
43750,7,7
43752,2,2
43753,22,22
43754,12,12
43758,13,13
43759,2,2
43760,9,9
43761,51,51
43762,35,35
43763,4,4
43764,2,2
43765,8,8
43766,9,9
43767,2,2
43768,3,3
43770,14,14
43772,65,65
43773,8,8
43774,9,9
43778,3,3
43779,7,7
43780,22,22
43781,2,2
43784,2,2
43785,14,14
43786,13,13
43787,4,4
43788,10,10
43789,14,14
43790,55,55
43791,63,63
43792,5,5
43793,11,11
43794,14,14
43796,5,5
43797,2,2
43798,28,28
43800,12,12
43804,2,2
43805,2,2
43807,3,3
43808,61,61
43809,29,29
43811,2,2
43812,16,16
43813,17,17
43815,14,14
43816,36,18
43819,19,19
43823,6,6
43824,5,5
43828,2,2
43829,9,9
43832,46,46
43834,26,26
43835,8,8
43837,2,2
43838,17,17
43840,2,2
43841,7,7
43844,27,27
43847,4,4
43848,5,5
43850,16,16
43851,53,53
43854,3,3
43855,12,12
43857,3,3
43859,17,17
43860,6,6
43861,2,2
43862,3,3
43863,14,14
43892,159,159
43961,143,143
43965,44,44
43975,180,180
43978,86,86
43982,49,49
43983,124,124
43988,186,186
44002,26,26
44009,37,37
44010,336,27
44022,41,41
44039,39,39
44052,5,5
44053,2,2
44054,198,198
44058,42,42
44059,9,9
44068,16,16
44069,24,24
44075,68,68
44076,48,48
44078,134,134
44079,73,73
44081,142,142
44085,27,27
44096,42,42
44097,9,9
44098,44,44
44099,9,9
44100,11,11
44101,23,23
44105,29,29
44106,22,22
44109,6,6
44112,29,29
44113,45,45
44116,70,70
44117,5,5
44119,3,3
44124,46,46
44125,22,22
44128,10,10
44132,85,85
44141,3,3
44142,57,57
44144,3,3
44146,2,2
44147,60,60
44149,7,7
44150,57,57
44153,28,28
44154,3,3
44156,4,4
44158,24,24
44162,14,14
44169,27,27
44171,20,20
44172,3,3
44183,21,21
44185,10,10
44194,33,33
44433,185,185
44517,118,118
44528,78,78
44536,46,46
44556,51,51
44582,54,54
44598,54,54
44604,96,96
44660,3,3
44670,68,68
44673,175,175
44677,95,95
44682,21,21
44683,188,188
44693,24,24
44697,131,131
44714,100,100
44740,118,118
44746,129,129
44752,79,79
44755,74,74
44787,8,8
44819,18,18
44835,74,74
44843,124,124
44845,6,6
44847,14,14
44862,83,83
44868,7,3
44881,100,100
44884,32,32
44885,179,179
44911,9,9
44913,89,89
44919,99,99
44935,194,194
44938,137,137
44942,50,50
44943,140,140
44948,42,20
44950,11,11
44957,30,30
44962,98,98
44963,89,89
44964,69,69
44966,79,79
44967,20,20
44977,192,192
44978,20,20
44983,70,70
44988,68,68
44989,28,28
44995,7,7
44997,115,115
45001,151,151
45003,55,55
45004,61,61
45008,142,142
45010,76,76
45014,23,23
45016,116,116
45019,47,47
45025,97,97
45027,5,5
45038,101,101
45040,12,12
45043,7,7
45048,59,59
45051,93,93
45068,165,165
45069,92,92
45072,63,63
45075,3,3
45080,166,166
45082,12,12
45089,12,12
45093,152,152
45100,9,9
45102,8,8
45105,52,52
45107,142,142
45111,23,23
45112,23,23
45113,8,8
45115,168,168
45117,10,10
45120,85,85
45123,14,14
45131,4,4
45132,90,90
45133,11,11
45135,65,65
45149,6,6
45150,31,31
45151,50,50
45152,27,27
45153,94,47
45154,114,114
45157,2,2
45158,198,198
45161,41,41
45163,69,69
45165,4,4
45167,2,2
45170,58,58
45173,78,78
45175,88,88
45177,187,187
45181,53,53
45184,12,3
45186,145,145
45193,24,24
45199,60,60
45202,59,59
45204,22,22
45205,131,131
45206,59,59
45214,9,9
45215,34,34
45223,18,18
45224,41,41
45225,92,92
45229,8,8
45230,50,50
45235,56,56
45236,54,54
45238,16,16
45239,41,41
45244,20,20
45249,17,17
45253,45,45
45254,56,56
45258,115,115
45260,5,5
45261,6,6
45262,6,6
45266,26,26
45269,11,11
45274,34,34
45278,23,23
45280,47,47
45281,8,8
45283,43,43
45290,10,10
45294,89,89
45298,88,88
45300,11,11
45302,4,4
45303,9,9
45308,20,20
45309,11,11
45311,9,9
45315,110,110
45316,21,21
45318,108,56
45319,7,7
45321,17,17
45325,3,3
45326,52,27
45328,91,91
45333,103,103
45334,7,7
45335,4,4
45336,3,3
45337,20,20
45343,16,16
45344,4,4
45346,56,56
45351,68,68
45352,13,13
45355,7,7
45356,59,59
45357,101,32
45361,13,13
45362,62,62
45364,4,4
45365,16,16
45366,8,8
45368,47,47
45369,34,34
45372,44,44
45373,12,12
45374,159,159
45377,100,100
45379,4,4
45381,4,4
45383,6,6
45386,39,39
45387,33,33
45389,143,79
45392,59,59
45393,25,25
45394,10,10
45395,2,2
45399,33,33
45401,41,41
45403,17,17
45404,6,6
45406,3,3
45407,21,21
45410,16,16
45416,9,9
45417,37,37
45419,93,93
45421,7,7
45423,63,63
45425,25,25
45428,141,141
45434,20,20
45435,3,3
45436,14,14
45437,18,18
45438,2,2
45442,8,8
45443,2,2
45446,60,60
45447,67,67
45448,64,64
45449,14,14
45453,91,91
45455,32,32
45456,131,131
45457,7,7
45458,2,2
45459,17,17
45460,31,31
45461,16,16
45462,10,10
45463,10,10
45467,20,20
45468,99,99
45469,14,14
45470,16,16
45474,52,52
45477,10,10
45478,52,52
45479,7,7
45483,3,3
45484,15,15
45485,20,10
45486,85,85
45487,7,7
45493,43,43
45502,42,42
45503,67,67
45505,25,25
45506,8,8
45507,5,5
45508,8,8
45510,22,22
45511,9,9
45513,34,34
45517,4,4
45519,70,70
45523,67,33
45525,8,16
45535,14,16
45536,4,15
45540,69,69
45541,22,22
45543,4,4
45544,19,19
45546,12,12
45548,44,44
45550,37,37
45551,111,111
45554,42,42
45561,83,83
45562,26,26
45563,15,15
45564,4,4
45565,18,18
45570,11,11
45573,36,36
45576,2,2
45577,8,8
45578,8,8
45579,75,75
45582,5,5
45586,35,35
45606,8,8
45607,94,94
45608,6,6
45609,18,18
45610,25,25
45611,47,47
45612,43,43
45613,28,28
45614,7,7
45615,9,9
45616,23,23
45619,41,41
45621,8,8
45622,3,3
45643,42,42
45660,71,71
45663,17,17
45669,36,36
45670,19,19
45671,2,2
45676,14,14
45685,49,49
45688,130,68
45690,17,17
45706,67,67
45710,14,14
45714,54,54
45718,7,7
45721,24,24
45722,119,119
45723,14,14
45724,9,9
45727,3,3
45728,20,20
45730,49,49
45731,7,7
45737,31,31
45738,3,3
45739,5,5
45740,4,4
45741,59,59
45744,2,2
45747,35,35
45750,10,10
45754,34,34
45758,36,36
45760,4,4
45761,36,36
45764,42,42
45765,17,17
45767,47,47
45768,54,54
45769,111,111
45770,92,49
45775,20,20
45779,12,12
45780,7,7
45782,72,31
45783,60,60
45786,25,25
45787,4,4
45788,131,131
45791,65,65
45792,36,36
45793,72,72
45795,42,42
45796,36,36
45797,36,36
45798,23,23
45799,41,41
45800,8,8
45803,23,23
45804,11,11
45806,32,32
45808,12,12
45811,36,36
45812,117,117
45822,11,11
45824,30,15
45828,67,67
45829,8,8
45830,4,4
45833,31,31
45835,86,45
45836,10,10
45837,13,13
45842,13,13
45844,32,32
45848,213,125
45849,18,18
45850,6,6
45851,64,64
45852,13,13
45854,89,89
45862,47,47
45864,13,13
45867,40,40
45868,87,87
45871,39,39
45877,6,6
45879,18,18
45883,25,25
45885,12,12
45887,15,15
45888,2,2
45891,18,18
45892,42,42
45893,15,15
45895,57,57
45897,6,6
45898,68,68
45900,41,41
45901,15,15
45902,5,5
45904,19,19
45907,4,4
45910,20,20
45911,16,16
45912,8,8
45913,29,29
45918,8,8
45923,3,3
45924,45,45
45929,4,4
45931,25,25
45932,13,13
45937,26,26
45940,15,15
45942,4,2
45944,45,45
45946,8,8
45948,24,24
45952,85,85
45953,6,6
45954,23,23
45959,15,15
45960,65,65
45962,47,47
45963,24,24
45965,2,2
45970,31,31
45971,29,29
45972,51,51
45973,59,59
45974,3,3
45976,2,2
45977,6,6
45978,10,10
45979,8,8
45981,12,12
45984,6,6
45985,2,2
45986,25,16
45988,9,9
45989,5,5
45993,5,5
45994,31,31
45999,71,71
46000,9,9
46001,3,3
46004,15,15
46005,18,18
46008,17,17
46009,2,2
46010,29,29
46011,32,32
46012,2,2
46013,10,10
46014,6,6
46015,12,12
46016,8,8
46018,2,2
46020,86,86
46023,81,81
46024,61,61
46028,35,35
46029,15,15
46030,5,5
46031,29,29
46034,5,5
46036,61,61
46037,7,7
46041,26,26
46044,33,33
46045,51,51
46047,15,15
46055,53,53
46056,19,19
46057,30,30
46072,50,50
46086,122,122
46095,26,26
46159,142,142
46167,62,62
46188,13,13
46195,35,35
46207,41,21
46211,9,9
46216,81,81
46217,20,20
46218,170,170
46227,9,9
46229,4,4
46230,56,56
46232,193,193
46235,106,106
46241,44,44
46242,37,37
46247,16,16
46250,54,54
46254,181,181
46258,37,37
46260,9,9
46266,11,11
46267,42,42
46272,29,29
46274,80,80
46278,49,49
46279,14,14
46287,52,11
46291,5,5
46292,119,119
46296,16,16
46300,76,76
46309,19,19
46319,27,14
46324,41,41
46329,79,79
46333,6,6
46334,26,26
46335,44,44
46337,130,130
46343,15,15
46348,10,10
46353,22,22
46354,37,37
46373,15,15
46375,170,170
46394,147,147
46397,18,18
46398,71,71
46400,12,12
46403,45,45
46405,67,67
46407,62,62
46415,76,76
46417,34,34
46418,7,7
46419,48,48
46423,56,56
46424,15,15
46429,20,20
46431,6,6
46432,51,51
46433,18,18
46434,14,14
46435,32,32
46437,4,4
46456,19,19
46457,11,11
46461,60,60
46462,67,67
46465,34,34
46468,22,22
46470,56,56
46480,29,29
46481,82,82
46484,16,16
46485,11,11
46487,39,39
46488,23,23
46492,12,12
46496,14,14
46501,5,5
46510,30,30
46515,29,29
46517,25,25
46520,52,52
46522,19,19
46524,21,21
46527,82,82
46532,2,2
46548,25,25
46550,24,24
46552,19,19
46558,23,23
46560,9,9
46566,3,3
46567,55,55
46572,111,111
46577,19,12
46580,41,41
46585,28,28
46587,38,38
46590,49,49
46594,85,85
46596,8,8
46599,5,5
46603,23,23
46610,22,22
46611,10,10
46617,11,11
46619,23,23
46623,10,10
46631,62,62
46634,4,4
46637,13,13
46638,4,4
46641,19,19
46642,9,9
46645,23,23
46648,58,58
46649,9,9
46654,24,24
46655,34,34
46656,244,122
46659,7,7
46666,5,5
46667,26,13
46672,18,18
46674,11,11
46686,3,3
46688,35,35
46690,32,32
46691,50,50
46694,6,6
46702,10,10
46710,4,4
46711,9,9
46713,121,121
46714,2,2
46716,33,17
46720,59,59
46739,3,3
46740,36,36
46741,3,3
46743,2,2
46746,15,15
46747,21,21
46751,54,54
46754,4,4
46755,62,62
46756,6,6
46757,4,4
46758,19,19
46759,61,61
46760,25,25
46761,13,13
46762,20,20
46763,24,24
46764,45,45
46765,71,71
46767,4,4
46768,13,13
46770,10,10
46771,30,30
46773,70,70
46774,2,2
46775,21,21
46776,26,26
46777,7,7
46779,7,7
46780,2,2
46783,5,5
46785,32,32
46786,4,4
46788,8,8
46790,2,2
46791,8,8
46792,3,3
46793,75,75
46794,12,12
46797,6,6
46798,51,51
46799,24,24
46802,48,48
46803,5,5
46805,15,15
46807,15,15
46809,10,10
46810,3,3
46812,13,13
46814,63,63
46815,2,2
46816,44,44
46819,14,14
46820,10,10
46821,2,2
46823,13,13
46824,157,157
46825,3,3
46826,2,2
46827,6,6
46828,24,24
46830,71,71
46833,8,4
46837,10,10
46840,25,25
46841,78,78
46842,35,35
46844,32,32
46845,24,24
46846,8,8
46847,4,4
46848,6,6
46850,42,42
46851,7,7
46852,2,2
46855,7,7
46856,8,8
46857,5,5
46858,13,13
46860,33,33
46861,21,21
